game_id,team,player_id,start_minute,match_duration,end_minute_sub,end_minute_card,end_minute,minutes_played,player
1821049.0,Fulham,92173,0.0,90,,,90.0,90.0,Bernd Leno
1821049.0,Fulham,145996,0.0,90,,,90.0,90.0,Kenny Tete
1821049.0,Fulham,306581,0.0,90,,,90.0,90.0,Antonee Robinson
1821049.0,Fulham,297395,0.0,90,90.0,,90.0,90.0,Sasa Lukic
1821049.0,Fulham,300359,0.0,90,,,90.0,90.0,Issa Diop
1821049.0,Fulham,396976,0.0,90,,,90.0,90.0,Calvin Bassey
1821049.0,Fulham,140088,0.0,90,77.0,,77.0,77.0,Adama Traoré
1821049.0,Fulham,243254,0.0,90,90.0,,90.0,90.0,Andreas Pereira
1821049.0,Fulham,403649,0.0,90,77.0,,77.0,77.0,Rodrigo Muniz
1821049.0,Fulham,363686,0.0,90,63.0,,63.0,63.0,Emile Smith Rowe
1821049.0,Fulham,136824,0.0,90,,,90.0,90.0,Alex Iwobi
1821049.0,Man Utd,260843,0.0,90,,,90.0,90.0,André Onana
1821049.0,Man Utd,349932,0.0,90,80.0,,80.0,80.0,Noussair Mazraoui
1821049.0,Man Utd,353418,0.0,90,,,90.0,90.0,Diogo Dalot
1821049.0,Man Utd,460260,0.0,90,83.0,,83.0,83.0,Kobbie Mainoo
1821049.0,Man Utd,99487,0.0,90,80.0,,80.0,80.0,Harry Maguire
1821049.0,Man Utd,340105,0.0,90,,,90.0,90.0,Lisandro Martínez
1821049.0,Man Utd,386634,0.0,90,60.0,,60.0,60.0,Amad Diallo
1821049.0,Man Utd,88526,0.0,90,,,90.0,90.0,Casemiro
1821049.0,Man Utd,123761,0.0,90,,,90.0,90.0,Bruno Fernandes
1821049.0,Man Utd,343346,0.0,90,60.0,,60.0,60.0,Mason Mount
1821049.0,Man Utd,300299,0.0,90,,,90.0,90.0,Marcus Rashford
1821052.0,Arsenal,276366,0.0,90,,,90.0,90.0,David Raya
1821052.0,Arsenal,322036,0.0,90,,,90.0,90.0,Ben White
1821052.0,Arsenal,273257,0.0,90,68.0,,68.0,68.0,Oleksandr Zinchenko
1821052.0,Arsenal,238940,0.0,90,,,90.0,90.0,Thomas Partey
1821052.0,Arsenal,361822,0.0,90,,,90.0,90.0,William Saliba
1821052.0,Arsenal,334087,0.0,90,,,90.0,90.0,Gabriel Magalhães
1821052.0,Arsenal,247454,0.0,90,,,90.0,90.0,Martin Ødegaard
1821052.0,Arsenal,332325,0.0,90,84.0,,84.0,84.0,Declan Rice
1821052.0,Arsenal,326413,0.0,90,,,90.0,90.0,Kai Havertz
1821052.0,Arsenal,367185,0.0,90,79.0,,79.0,79.0,Bukayo Saka
1821052.0,Arsenal,380706,0.0,90,,,90.0,90.0,Gabriel Martinelli
1821052.0,Wolves,122714,0.0,90,,,90.0,90.0,José Sá
1821052.0,Wolves,94042,0.0,90,,,90.0,90.0,Matt Doherty
1821052.0,Wolves,355401,0.0,90,83.0,,83.0,83.0,Rayan Aït-Nouri
1821052.0,Wolves,123481,0.0,90,,,90.0,90.0,Mario Lemina
1821052.0,Wolves,425060,0.0,90,,,90.0,90.0,Yerson Mosquera
1821052.0,Wolves,431283,0.0,90,,,90.0,90.0,Toti Gomes
1821052.0,Wolves,262854,0.0,90,,,90.0,90.0,Hwang Hee-Chan
1821052.0,Wolves,403693,0.0,90,83.0,,83.0,83.0,João Gomes
1821052.0,Wolves,333048,0.0,90,83.0,,83.0,83.0,Jørgen Strand Larsen
1821052.0,Wolves,320242,0.0,90,56.0,,56.0,56.0,Jean-Ricner Bellegarde
1821052.0,Wolves,402823,0.0,90,74.0,,74.0,74.0,Rodrigo Gomes
1821054.0,Everton,110189,0.0,90,,,90.0,90.0,Jordan Pickford
1821054.0,Everton,8166,0.0,90,,65.0,65.0,65.0,Ashley Young
1821054.0,Everton,345516,0.0,90,,,90.0,90.0,Vitalii Mykolenko
1821054.0,Everton,80464,0.0,90,,,90.0,90.0,Idrissa Gueye
1821054.0,Everton,131464,0.0,90,,,90.0,90.0,James Tarkowski
1821054.0,Everton,107941,0.0,90,,,90.0,90.0,Michael Keane
1821054.0,Everton,317896,0.0,90,84.0,,84.0,84.0,Jack Harrison
1821054.0,Everton,416208,0.0,90,,,90.0,90.0,Tim Iroegbunam
1821054.0,Everton,141469,0.0,90,75.0,,75.0,75.0,Dominic Calvert-Lewin
1821054.0,Everton,116317,0.0,90,62.0,,62.0,62.0,Abdoulaye Doucouré
1821054.0,Everton,357427,0.0,90,,,90.0,90.0,Dwight McNeil
1821054.0,Brighton,33532,0.0,90,,,90.0,90.0,Jason Steele
1821054.0,Brighton,110290,0.0,90,,,90.0,90.0,Joël Veltman
1821054.0,Brighton,469629,0.0,90,,,90.0,90.0,Jack Hinshelwood
1821054.0,Brighton,445059,0.0,90,,,90.0,90.0,Mats Wieffer
1821054.0,Brighton,365402,0.0,90,,,90.0,90.0,Jan Paul van Hecke
1821054.0,Brighton,86441,0.0,90,75.0,,75.0,75.0,Lewis Dunk
1821054.0,Brighton,484175,0.0,90,45.0,,45.0,45.0,Yankuba Minteh
1821054.0,Brighton,4511,0.0,90,81.0,,81.0,81.0,James Milner
1821054.0,Brighton,39308,0.0,90,,,90.0,90.0,Danny Welbeck
1821054.0,Brighton,373525,0.0,90,81.0,,81.0,81.0,João Pedro
1821054.0,Brighton,425142,0.0,90,88.0,,88.0,88.0,Kaoru Mitoma
1821050.0,Ipswich,140906,0.0,90,,,90.0,90.0,Christian Walton
1821050.0,Ipswich,299271,0.0,90,73.0,,73.0,73.0,Axel Tuanzebe
1821050.0,Ipswich,366211,0.0,90,,,90.0,90.0,Leif Davis
1821050.0,Ipswich,110555,0.0,90,64.0,,64.0,64.0,Massimo Luongo
1821050.0,Ipswich,356599,0.0,90,,,90.0,90.0,Luke Woolfenden
1821050.0,Ipswich,381161,0.0,90,,,90.0,90.0,Jacob Greaves
1821050.0,Ipswich,135729,0.0,90,56.0,,56.0,56.0,Wes Burns
1821050.0,Ipswich,134666,0.0,90,,,90.0,90.0,Sam Morsy
1821050.0,Ipswich,401254,0.0,90,73.0,,73.0,73.0,Liam Delap
1821050.0,Ipswich,256129,0.0,90,64.0,,64.0,64.0,Conor Chaplin
1821050.0,Ipswich,430908,0.0,90,,,90.0,90.0,Omari Hutchinson
1821050.0,Liverpool,114147,0.0,90,,,90.0,90.0,Alisson Becker
1821050.0,Liverpool,318871,0.0,90,76.0,,76.0,76.0,Trent Alexander-Arnold
1821050.0,Liverpool,115726,0.0,90,78.0,,78.0,78.0,Andy Robertson
1821050.0,Liverpool,345319,0.0,90,,,90.0,90.0,Alexis Mac Allister
1821050.0,Liverpool,430019,0.0,90,45.0,,45.0,45.0,Jarell Quansah
1821050.0,Liverpool,95408,0.0,90,,,90.0,90.0,Virgil van Dijk
1821050.0,Liverpool,108226,0.0,90,,,90.0,90.0,Mohamed Salah
1821050.0,Liverpool,363884,0.0,90,,,90.0,90.0,Ryan Gravenberch
1821050.0,Liverpool,235755,0.0,90,78.0,,78.0,78.0,Diogo Jota
1821050.0,Liverpool,369875,0.0,90,,,90.0,90.0,Dominik Szoboszlai
1821050.0,Liverpool,377168,0.0,90,,,90.0,90.0,Luis Díaz
1821055.0,Southampton,38577,0.0,90,,,90.0,90.0,Alex McCarthy
1821055.0,Southampton,379783,0.0,90,45.0,,45.0,45.0,Yukinari Sugawara
1821055.0,Southampton,313672,0.0,90,80.0,,80.0,80.0,Kyle Walker-Peters
1821055.0,Southampton,92550,0.0,90,,,90.0,90.0,Jack Stephens
1821055.0,Southampton,136742,0.0,90,80.0,,80.0,80.0,Jan Bednarek
1821055.0,Southampton,384061,0.0,90,,,90.0,90.0,Taylor Harwood-Bellis
1821055.0,Southampton,390036,0.0,90,,,90.0,90.0,Will Smallbone
1821055.0,Southampton,342877,0.0,90,69.0,,69.0,69.0,Joe Aribo
1821055.0,Southampton,332839,0.0,90,70.0,,70.0,70.0,Ben Brereton
1821055.0,Southampton,136460,0.0,90,,,90.0,90.0,Adam Armstrong
1821055.0,Southampton,337428,0.0,90,,,90.0,90.0,Flynn Downes
1821055.0,Newcastle,105720,0.0,90,,,90.0,90.0,Nick Pope
1821055.0,Newcastle,415174,0.0,90,,,90.0,90.0,Tino Livramento
1821055.0,Newcastle,430294,0.0,90,69.0,,69.0,69.0,Lewis Hall
1821055.0,Newcastle,338780,0.0,90,,,90.0,90.0,Bruno Guimarães
1821055.0,Newcastle,82726,0.0,90,,27.0,27.0,27.0,Fabian Schär
1821055.0,Newcastle,82277,0.0,90,,,90.0,90.0,Dan Burn
1821055.0,Newcastle,342811,0.0,90,,,90.0,90.0,Sean Longstaff
1821055.0,Newcastle,201755,0.0,90,,,90.0,90.0,Joelinton
1821055.0,Newcastle,299254,0.0,90,,,90.0,90.0,Alexander Isak
1821055.0,Newcastle,141486,0.0,90,29.0,,29.0,29.0,Jacob Murphy
1821055.0,Newcastle,349669,0.0,90,69.0,,69.0,69.0,Anthony Gordon
1821056.0,Bournemouth,76202,0.0,90,,,90.0,90.0,Neto
1821056.0,Bournemouth,69877,0.0,90,62.0,,62.0,62.0,Adam Smith
1821056.0,Bournemouth,424273,0.0,90,,,90.0,90.0,Milos Kerkez
1821056.0,Bournemouth,136456,0.0,90,83.0,,83.0,83.0,Lewis Cook
1821056.0,Bournemouth,399826,0.0,90,,,90.0,90.0,Illia Zabarnyi
1821056.0,Bournemouth,468852,0.0,90,,,90.0,90.0,Dean Huijsen
1821056.0,Bournemouth,422183,0.0,90,68.0,,68.0,68.0,Dango Ouattara
1821056.0,Bournemouth,410998,0.0,90,62.0,,62.0,62.0,Alex Scott
1821056.0,Bournemouth,357073,0.0,90,,,90.0,90.0,Antoine Semenyo
1821056.0,Bournemouth,344314,0.0,90,,,90.0,90.0,Marcus Tavernier
1821056.0,Bournemouth,361879,0.0,90,63.0,,63.0,63.0,Luis Sinisterra
1821056.0,Nottingham Forest,78386,0.0,90,,,90.0,90.0,Matz Sels
1821056.0,Nottingham Forest,386969,0.0,90,,,90.0,90.0,Neco Williams
1821056.0,Nottingham Forest,315543,0.0,90,53.0,,53.0,53.0,Ola Aina
1821056.0,Nottingham Forest,399250,0.0,90,14.0,,14.0,14.0,Danilo
1821056.0,Nottingham Forest,97587,0.0,90,,,90.0,90.0,Willy Boly
1821056.0,Nottingham Forest,445424,0.0,90,,,90.0,90.0,Murillo
1821056.0,Nottingham Forest,413211,0.0,90,53.0,,53.0,53.0,Anthony Elanga
1821056.0,Nottingham Forest,328075,0.0,90,,,90.0,90.0,Ibrahim Sangaré
1821056.0,Nottingham Forest,73380,0.0,90,71.0,,71.0,71.0,Chris Wood
1821056.0,Nottingham Forest,332867,0.0,90,,,90.0,90.0,Morgan Gibbs-White
1821056.0,Nottingham Forest,350088,0.0,90,71.0,,71.0,71.0,Callum Hudson-Odoi
1821057.0,Aston Villa,102248,0.0,90,,,90.0,90.0,Emiliano Martínez
1821057.0,Aston Villa,322043,0.0,90,81.0,,81.0,81.0,Matty Cash
1821057.0,Aston Villa,89925,0.0,90,73.0,,73.0,73.0,Lucas Digne
1821057.0,Aston Villa,136345,0.0,90,,,90.0,90.0,Youri Tielemans
1821057.0,Aston Villa,301440,0.0,90,,,90.0,90.0,Ezri Konsa
1821057.0,Aston Villa,344259,0.0,90,,,90.0,90.0,Pau Torres
1821057.0,Aston Villa,327682,0.0,90,73.0,,73.0,73.0,Leon Bailey
1821057.0,Aston Villa,400815,0.0,90,,,90.0,90.0,Amadou Onana
1821057.0,Aston Villa,148503,0.0,90,61.0,,61.0,61.0,Ollie Watkins
1821057.0,Aston Villa,362824,0.0,90,,,90.0,90.0,Morgan Rogers
1821057.0,Aston Villa,318449,0.0,90,61.0,,61.0,61.0,John McGinn
1821057.0,West Ham,92516,0.0,90,,,90.0,90.0,Alphonse Areola
1821057.0,West Ham,111372,0.0,90,84.0,,84.0,84.0,Vladimír Coufal
1821057.0,West Ham,101955,0.0,90,,,90.0,90.0,Emerson
1821057.0,West Ham,303876,0.0,90,84.0,,84.0,84.0,Guido Rodríguez
1821057.0,West Ham,351127,0.0,90,,,90.0,90.0,Konstantinos Mavropanos
1821057.0,West Ham,368310,0.0,90,,,90.0,90.0,Maximilian Kilman
1821057.0,West Ham,322596,0.0,90,72.0,,72.0,72.0,Jarrod Bowen
1821057.0,West Ham,143595,0.0,90,,,90.0,90.0,Tomás Soucek
1821057.0,West Ham,69517,0.0,90,72.0,,72.0,72.0,Michail Antonio
1821057.0,West Ham,319756,0.0,90,73.0,,73.0,73.0,Lucas Paquetá
1821057.0,West Ham,400166,0.0,90,,,90.0,90.0,Mohammed Kudus
1821058.0,Crystal Palace,304008,0.0,90,,,90.0,90.0,Dean Henderson
1821058.0,Crystal Palace,400496,0.0,90,,,90.0,90.0,Daniel Muñoz
1821058.0,Crystal Palace,389579,0.0,90,,,90.0,90.0,Tyrick Mitchell
1821058.0,Crystal Palace,374631,0.0,90,,,90.0,90.0,Marc Guéhi
1821058.0,Crystal Palace,231135,0.0,90,,,90.0,90.0,Joachim Andersen
1821058.0,Crystal Palace,395401,0.0,90,83.0,,83.0,83.0,Chris Richards
1821058.0,Crystal Palace,430774,0.0,90,73.0,,73.0,73.0,Adam Wharton
1821058.0,Crystal Palace,108638,0.0,90,83.0,,83.0,83.0,Will Hughes
1821058.0,Crystal Palace,328096,0.0,90,45.0,,45.0,45.0,Jean-Philippe Mateta
1821058.0,Crystal Palace,344166,0.0,90,69.0,,69.0,69.0,Daichi Kamada
1821058.0,Crystal Palace,332403,0.0,90,,,90.0,90.0,Eberechi Eze
1821058.0,Brentford,115131,0.0,90,,,90.0,90.0,Mark Flekken
1821058.0,Brentford,329554,0.0,90,,,90.0,90.0,Mads Roerslev
1821058.0,Brentford,321085,0.0,90,,,90.0,90.0,Kristoffer Ajer
1821058.0,Brentford,298689,0.0,90,73.0,,73.0,73.0,Vitaly Janelt
1821058.0,Brentford,372724,0.0,90,,,90.0,90.0,Nathan Collins
1821058.0,Brentford,342499,0.0,90,,,90.0,90.0,Ethan Pinnock
1821058.0,Brentford,101856,0.0,90,,,90.0,90.0,Christian Nørgaard
1821058.0,Brentford,339674,0.0,90,83.0,,83.0,83.0,Mathias Jensen
1821058.0,Brentford,296240,0.0,90,83.0,,83.0,83.0,Yoane Wissa
1821058.0,Brentford,353377,0.0,90,89.0,,89.0,89.0,Bryan Mbeumo
1821058.0,Brentford,407260,0.0,90,73.0,,73.0,73.0,Kevin Schade
1821051.0,Man City,121774,0.0,90,,,90.0,90.0,Ederson
1821051.0,Man City,444791,0.0,90,,,90.0,90.0,Rico Lewis
1821051.0,Man City,93894,0.0,90,,,90.0,90.0,Mateo Kovacic
1821051.0,Man City,402664,0.0,90,,,90.0,90.0,Josko Gvardiol
1821051.0,Man City,313171,0.0,90,,,90.0,90.0,Rúben Dias
1821051.0,Man City,297390,0.0,90,,,90.0,90.0,Manuel Akanji
1821051.0,Man City,136741,0.0,90,,,90.0,90.0,Bernardo Silva
1821051.0,Man City,73084,0.0,90,,,90.0,90.0,Kevin De Bruyne
1821051.0,Man City,315227,0.0,90,,,90.0,90.0,Erling Haaland
1821051.0,Man City,388098,0.0,90,,,90.0,90.0,Jérémy Doku
1821051.0,Man City,397821,0.0,90,45.0,,45.0,45.0,Savinho
1821051.0,Chelsea,362151,0.0,90,,,90.0,90.0,Robert Sánchez
1821051.0,Chelsea,403850,0.0,90,,,90.0,90.0,Malo Gusto
1821051.0,Chelsea,363496,0.0,90,79.0,,79.0,79.0,Marc Cucurella
1821051.0,Chelsea,425319,0.0,90,65.0,,65.0,65.0,Roméo Lavia
1821051.0,Chelsea,373946,0.0,90,,,90.0,90.0,Wesley Fofana
1821051.0,Chelsea,421351,0.0,90,,,90.0,90.0,Levi Colwill
1821051.0,Chelsea,395692,0.0,90,,,90.0,90.0,Cole Palmer
1821051.0,Chelsea,410175,0.0,90,,,90.0,90.0,Moisés Caicedo
1821051.0,Chelsea,426050,0.0,90,65.0,,65.0,65.0,Nicolas Jackson
1821051.0,Chelsea,369430,0.0,90,,,90.0,90.0,Enzo Fernández
1821051.0,Chelsea,300945,0.0,90,57.0,,57.0,57.0,Christopher Nkunku
1821053.0,Tottenham,147863,0.0,90,,,90.0,90.0,Guglielmo Vicario
1821053.0,Tottenham,362352,0.0,90,90.0,,90.0,90.0,Pedro Porro
1821053.0,Tottenham,401044,0.0,90,,,90.0,90.0,Destiny Udogie
1821053.0,Tottenham,303657,0.0,90,77.0,,77.0,77.0,Rodrigo Bentancur
1821053.0,Tottenham,323663,0.0,90,,,90.0,90.0,Cristian Romero
1821053.0,Tottenham,425229,0.0,90,,,90.0,90.0,Micky van de Ven
1821053.0,Tottenham,403859,0.0,90,77.0,,77.0,77.0,Pape Matar Sarr
1821053.0,Tottenham,137015,0.0,90,78.0,,78.0,78.0,James Maddison
1821053.0,Tottenham,136459,0.0,90,,,90.0,90.0,Dominic Solanke
1821053.0,Tottenham,379688,0.0,90,77.0,,77.0,77.0,Brennan Johnson
1821053.0,Tottenham,91909,0.0,90,90.0,,90.0,90.0,Son Heung-Min
1821053.0,Leicester,409426,0.0,90,,,90.0,90.0,Mads Hermansen
1821053.0,Leicester,301441,0.0,90,,,90.0,90.0,James Justin
1821053.0,Leicester,416970,0.0,90,,,90.0,90.0,Victor Kristiansen
1821053.0,Leicester,327683,0.0,90,,,90.0,90.0,Wilfred Ndidi
1821053.0,Leicester,87182,0.0,90,,,90.0,90.0,Jannik Vestergaard
1821053.0,Leicester,299693,0.0,90,,,90.0,90.0,Wout Faes
1821053.0,Leicester,430985,0.0,90,,,90.0,90.0,Abdul Fatawu
1821053.0,Leicester,143990,0.0,90,,,90.0,90.0,Harry Winks
1821053.0,Leicester,106981,0.0,90,78.0,,78.0,78.0,Jamie Vardy
1821053.0,Leicester,432384,0.0,90,78.0,,78.0,78.0,Facundo Buonanotte
1821053.0,Leicester,134332,0.0,90,85.0,,85.0,85.0,Bobby De Cordova-Reid
1821060.0,Aston Villa,102248,0.0,90,,,90.0,90.0,Emiliano Martínez
1821060.0,Aston Villa,322043,0.0,90,15.0,,15.0,15.0,Matty Cash
1821060.0,Aston Villa,89925,0.0,90,75.0,,75.0,75.0,Lucas Digne
1821060.0,Aston Villa,400815,0.0,90,75.0,,75.0,75.0,Amadou Onana
1821060.0,Aston Villa,301440,0.0,90,,,90.0,90.0,Ezri Konsa
1821060.0,Aston Villa,344259,0.0,90,,,90.0,90.0,Pau Torres
1821060.0,Aston Villa,327682,0.0,90,,,90.0,90.0,Leon Bailey
1821060.0,Aston Villa,136345,0.0,90,,,90.0,90.0,Youri Tielemans
1821060.0,Aston Villa,148503,0.0,90,64.0,,64.0,64.0,Ollie Watkins
1821060.0,Aston Villa,362824,0.0,90,,,90.0,90.0,Morgan Rogers
1821060.0,Aston Villa,318449,0.0,90,64.0,,64.0,64.0,John McGinn
1821060.0,Arsenal,276366,0.0,90,,,90.0,90.0,David Raya
1821060.0,Arsenal,322036,0.0,90,,,90.0,90.0,Ben White
1821060.0,Arsenal,388650,0.0,90,78.0,,78.0,78.0,Jurriën Timber
1821060.0,Arsenal,238940,0.0,90,,,90.0,90.0,Thomas Partey
1821060.0,Arsenal,361822,0.0,90,,,90.0,90.0,William Saliba
1821060.0,Arsenal,334087,0.0,90,,,90.0,90.0,Gabriel Magalhães
1821060.0,Arsenal,247454,0.0,90,,,90.0,90.0,Martin Ødegaard
1821060.0,Arsenal,332325,0.0,90,,,90.0,90.0,Declan Rice
1821060.0,Arsenal,326413,0.0,90,,,90.0,90.0,Kai Havertz
1821060.0,Arsenal,367185,0.0,90,87.0,,87.0,87.0,Bukayo Saka
1821060.0,Arsenal,380706,0.0,90,64.0,,64.0,64.0,Gabriel Martinelli
1821061.0,Brighton,33532,0.0,90,,,90.0,90.0,Jason Steele
1821061.0,Brighton,110290,0.0,90,,,90.0,90.0,Joël Veltman
1821061.0,Brighton,469629,0.0,90,,,90.0,90.0,Jack Hinshelwood
1821061.0,Brighton,381255,0.0,90,89.0,,89.0,89.0,Billy Gilmour
1821061.0,Brighton,365402,0.0,90,,,90.0,90.0,Jan Paul van Hecke
1821061.0,Brighton,86441,0.0,90,,,90.0,90.0,Lewis Dunk
1821061.0,Brighton,484175,0.0,90,89.0,,89.0,89.0,Yankuba Minteh
1821061.0,Brighton,4511,0.0,90,72.0,,72.0,72.0,James Milner
1821061.0,Brighton,39308,0.0,90,78.0,,78.0,78.0,Danny Welbeck
1821061.0,Brighton,373525,0.0,90,,,90.0,90.0,João Pedro
1821061.0,Brighton,425142,0.0,90,89.0,,89.0,89.0,Kaoru Mitoma
1821061.0,Man Utd,260843,0.0,90,,,90.0,90.0,André Onana
1821061.0,Man Utd,349932,0.0,90,,,90.0,90.0,Noussair Mazraoui
1821061.0,Man Utd,353418,0.0,90,,,90.0,90.0,Diogo Dalot
1821061.0,Man Utd,460260,0.0,90,,,90.0,90.0,Kobbie Mainoo
1821061.0,Man Utd,99487,0.0,90,78.0,,78.0,78.0,Harry Maguire
1821061.0,Man Utd,340105,0.0,90,,,90.0,90.0,Lisandro Martínez
1821061.0,Man Utd,386634,0.0,90,89.0,,89.0,89.0,Amad Diallo
1821061.0,Man Utd,88526,0.0,90,,,90.0,90.0,Casemiro
1821061.0,Man Utd,123761,0.0,90,78.0,,78.0,78.0,Bruno Fernandes
1821061.0,Man Utd,343346,0.0,90,45.0,,45.0,45.0,Mason Mount
1821061.0,Man Utd,300299,0.0,90,64.0,,64.0,64.0,Marcus Rashford
1821062.0,West Ham,92516,0.0,90,,,90.0,90.0,Alphonse Areola
1821062.0,West Ham,111372,0.0,90,62.0,,62.0,62.0,Vladimír Coufal
1821062.0,West Ham,101955,0.0,90,88.0,,88.0,88.0,Emerson
1821062.0,West Ham,303876,0.0,90,,,90.0,90.0,Guido Rodríguez
1821062.0,West Ham,351127,0.0,90,,,90.0,90.0,Konstantinos Mavropanos
1821062.0,West Ham,368310,0.0,90,,,90.0,90.0,Maximilian Kilman
1821062.0,West Ham,322596,0.0,90,,,90.0,90.0,Jarrod Bowen
1821062.0,West Ham,143595,0.0,90,77.0,,77.0,77.0,Tomás Soucek
1821062.0,West Ham,69517,0.0,90,61.0,,61.0,61.0,Michail Antonio
1821062.0,West Ham,319756,0.0,90,,,90.0,90.0,Lucas Paquetá
1821062.0,West Ham,400166,0.0,90,87.0,,87.0,87.0,Mohammed Kudus
1821062.0,Crystal Palace,304008,0.0,90,,,90.0,90.0,Dean Henderson
1821062.0,Crystal Palace,400496,0.0,90,,,90.0,90.0,Daniel Muñoz
1821062.0,Crystal Palace,389579,0.0,90,,,90.0,90.0,Tyrick Mitchell
1821062.0,Crystal Palace,454342,0.0,90,,,90.0,90.0,Chadi Riad
1821062.0,Crystal Palace,374631,0.0,90,,,90.0,90.0,Marc Guéhi
1821062.0,Crystal Palace,395401,0.0,90,80.0,,80.0,80.0,Chris Richards
1821062.0,Crystal Palace,430774,0.0,90,,,90.0,90.0,Adam Wharton
1821062.0,Crystal Palace,133464,0.0,90,62.0,,62.0,62.0,Jefferson Lerma
1821062.0,Crystal Palace,328096,0.0,90,,,90.0,90.0,Jean-Philippe Mateta
1821062.0,Crystal Palace,317504,0.0,90,70.0,,70.0,70.0,Odsonne Édouard
1821062.0,Crystal Palace,332403,0.0,90,,,90.0,90.0,Eberechi Eze
1821063.0,Leicester,409426,0.0,90,,,90.0,90.0,Mads Hermansen
1821063.0,Leicester,301441,0.0,90,,,90.0,90.0,James Justin
1821063.0,Leicester,416970,0.0,90,84.0,,84.0,84.0,Victor Kristiansen
1821063.0,Leicester,327683,0.0,90,,,90.0,90.0,Wilfred Ndidi
1821063.0,Leicester,87182,0.0,90,,,90.0,90.0,Jannik Vestergaard
1821063.0,Leicester,299693,0.0,90,,,90.0,90.0,Wout Faes
1821063.0,Leicester,430985,0.0,90,,,90.0,90.0,Abdul Fatawu
1821063.0,Leicester,143990,0.0,90,,,90.0,90.0,Harry Winks
1821063.0,Leicester,106981,0.0,90,70.0,,70.0,70.0,Jamie Vardy
1821063.0,Leicester,432384,0.0,90,70.0,,70.0,70.0,Facundo Buonanotte
1821063.0,Leicester,134332,0.0,90,62.0,,62.0,62.0,Bobby De Cordova-Reid
1821063.0,Fulham,92173,0.0,90,,,90.0,90.0,Bernd Leno
1821063.0,Fulham,145996,0.0,90,,,90.0,90.0,Kenny Tete
1821063.0,Fulham,306581,0.0,90,,,90.0,90.0,Antonee Robinson
1821063.0,Fulham,297395,0.0,90,,,90.0,90.0,Sasa Lukic
1821063.0,Fulham,300359,0.0,90,,,90.0,90.0,Issa Diop
1821063.0,Fulham,396976,0.0,90,,,90.0,90.0,Calvin Bassey
1821063.0,Fulham,140088,0.0,90,68.0,,68.0,68.0,Adama Traoré
1821063.0,Fulham,243254,0.0,90,85.0,,85.0,85.0,Andreas Pereira
1821063.0,Fulham,403649,0.0,90,79.0,,79.0,79.0,Rodrigo Muniz
1821063.0,Fulham,363686,0.0,90,68.0,,68.0,68.0,Emile Smith Rowe
1821063.0,Fulham,136824,0.0,90,,,90.0,90.0,Alex Iwobi
1821065.0,Man City,121774,0.0,90,,,90.0,90.0,Ederson
1821065.0,Man City,444791,0.0,90,,,90.0,90.0,Rico Lewis
1821065.0,Man City,93894,0.0,90,49.0,,49.0,49.0,Mateo Kovacic
1821065.0,Man City,402664,0.0,90,,,90.0,90.0,Josko Gvardiol
1821065.0,Man City,313171,0.0,90,,,90.0,90.0,Rúben Dias
1821065.0,Man City,297390,0.0,90,,,90.0,90.0,Manuel Akanji
1821065.0,Man City,136741,0.0,90,,,90.0,90.0,Bernardo Silva
1821065.0,Man City,73084,0.0,90,89.0,,89.0,89.0,Kevin De Bruyne
1821065.0,Man City,315227,0.0,90,89.0,,89.0,89.0,Erling Haaland
1821065.0,Man City,397821,0.0,90,70.0,,70.0,70.0,Savinho
1821065.0,Man City,388098,0.0,90,70.0,,70.0,70.0,Jérémy Doku
1821065.0,Ipswich,362426,0.0,90,,,90.0,90.0,Arijanet Muric
1821065.0,Ipswich,349484,0.0,90,,,90.0,90.0,Ben Johnson
1821065.0,Ipswich,366211,0.0,90,,,90.0,90.0,Leif Davis
1821065.0,Ipswich,381161,0.0,90,,,90.0,90.0,Jacob Greaves
1821065.0,Ipswich,356599,0.0,90,,,90.0,90.0,Luke Woolfenden
1821065.0,Ipswich,299271,0.0,90,88.0,,88.0,88.0,Axel Tuanzebe
1821065.0,Ipswich,430908,0.0,90,88.0,,88.0,88.0,Omari Hutchinson
1821065.0,Ipswich,134666,0.0,90,,,90.0,90.0,Sam Morsy
1821065.0,Ipswich,401254,0.0,90,82.0,,82.0,82.0,Liam Delap
1821065.0,Ipswich,110555,0.0,90,71.0,,71.0,71.0,Massimo Luongo
1821065.0,Ipswich,138686,0.0,90,71.0,,71.0,71.0,Sam Szmodics
1821066.0,Nottingham Forest,78386,0.0,90,,,90.0,90.0,Matz Sels
1821066.0,Nottingham Forest,386969,0.0,90,,,90.0,90.0,Neco Williams
1821066.0,Nottingham Forest,315543,0.0,90,,,90.0,90.0,Ola Aina
1821066.0,Nottingham Forest,402596,0.0,90,74.0,,74.0,74.0,Elliot Anderson
1821066.0,Nottingham Forest,319785,0.0,90,,,90.0,90.0,Nikola Milenkovic
1821066.0,Nottingham Forest,445424,0.0,90,,,90.0,90.0,Murillo
1821066.0,Nottingham Forest,413211,0.0,90,,,90.0,90.0,Anthony Elanga
1821066.0,Nottingham Forest,328075,0.0,90,65.0,,65.0,65.0,Ibrahim Sangaré
1821066.0,Nottingham Forest,73380,0.0,90,74.0,,74.0,74.0,Chris Wood
1821066.0,Nottingham Forest,332867,0.0,90,90.0,,90.0,90.0,Morgan Gibbs-White
